config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm
config-46,72,80,10,0.1,0.9,158324.0724771149,30892.17741067318,"[34, 34, 10, 40, 3, 60, 38, 16, 57, 69, 65, 6, 49, 5, 8, 42, 37, 10, 54, 57, 9, 49, 62, 49, 70, 69, 2, 37, 56, 43, 17, 49, 48, 55, 67, 43, 25, 26, 34, 60, 70, 43, 48, 63, 58, 39, 46, 52, 11, 10, 45, 66, 15, 31, 23, 53, 42, 25, 10, 1, 55, 24, 58, 25, 2, 61, 6, 53, 48, 11, 66, 65, 69, 15, 71, 23, 57, 50, 35, 2]","[0, 0, 0, 1, 2, 2, 0, 0, 1, 3, 4, 0, 1, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 0, 0, 1, 0, 1, 2, 1, 2, 3, 0, 1, 0, 2, 0, 1, 2, 0, 3, 0, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 0, 1, 0, 1, 2, 3, 2, 0, 1, 2, 0, 2, 0, 1, 2, 0, 0, 1, 1, 2]"
config-46,72,80,10,0.2,0.8,inf,inf,"[35, 47, 26, 41, 69, 34, 67, 66, 20, 51, 3, 16, 34, 57, 54, 44, 25, 60, 24, 35, 11, 6, 39, 31, 20, 30, 27, 0, 5, 44, 1, 54, 22, 38, 5, 54, 8, 11, 10, 3, 27, 19, 44, 16, 30, 11, 6, 67, 63, 39, 34, 49, 29, 64, 56, 0, 50, 12, 24, 63, 67, 42, 28, 50, 48, 17, 3, 55, 65, 5, 70, 20, 48, 56, 27, 33, 46, 56, 66, 14]","[0, 1, 2, 3, 4, 0, 0, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 0, 1, 2, 0, 1, 3, 4, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 0, 1, 2, 0, 2, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 0, 1, 2, 2, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 1, 0, 1, 3, 0, 1, 2, 3, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 1, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 0, 1, 2, 0, 2, 0, 1, 1, 2]"
config-46,72,80,10,0.3,0.7,inf,inf,"[28, 6, 34, 9, 58, 22, 48, 43, 8, 63, 38, 56, 12, 42, 40, 38, 33, 1, 8, 2, 45, 71, 41, 50, 56, 49, 43, 20, 14, 15, 71, 18, 47, 35, 30, 51, 49, 32, 4, 29, 13, 6, 10, 66, 47, 0, 31, 7, 62, 12, 64, 12, 71, 44, 52, 26, 66, 54, 36, 40, 68, 11, 38, 65, 57, 62, 13, 41, 34, 42, 28, 70, 67, 11, 10, 0, 41, 55, 11, 30]","[0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 2, 0, 1, 0, 1, 2, 3, 4, 0, 0, 1, 2, 0, 1, 2, 3, 0, 1, 0, 1, 2, 3, 1, 2, 0, 0, 1, 2, 3, 4, 0, 1, 0, 2, 3, 1, 2, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 2, 1, 0, 1, 2, 3, 4, 0, 1, 3, 4, 0, 1, 2, 1, 3, 0, 1, 2, 0, 0, 0, 0, 1, 2, 3, 4, 2, 3, 4, 0, 1, 2, 0, 0, 1, 2, 0, 1]"
config-46,72,80,10,0.4,0.6,inf,inf,"[1, 58, 61, 64, 67, 51, 21, 39, 26, 37, 31, 15, 36, 9, 28, 49, 69, 60, 32, 8, 1, 17, 19, 63, 31, 46, 31, 61, 33, 65, 59, 34, 9, 28, 65, 8, 71, 22, 9, 63, 64, 71, 54, 57, 49, 6, 70, 33, 15, 52, 71, 51, 67, 11, 5, 43, 28, 20, 51, 57, 22, 26, 10, 66, 65, 18, 12, 51, 20, 3, 71, 52, 10, 14, 13, 47, 8, 0, 19, 47]","[0, 1, 0, 1, 2, 0, 0, 0, 1, 3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 2, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 0, 1, 2, 3, 4, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 2, 3, 0, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 0, 1, 2, 3, 4]"
config-46,72,80,10,0.5,0.5,inf,inf,"[4, 7, 8, 13, 39, 65, 51, 9, 63, 23, 63, 59, 46, 7, 3, 5, 45, 19, 22, 59, 64, 69, 40, 9, 58, 59, 56, 54, 33, 19, 4, 5, 61, 68, 64, 14, 58, 47, 56, 38, 9, 61, 51, 20, 12, 30, 7, 8, 6, 59, 15, 5, 68, 46, 58, 37, 14, 21, 50, 5, 56, 5, 47, 65, 51, 47, 7, 0, 13, 42, 63, 29, 63, 42, 29, 61, 22, 16, 15, 24]","[0, 1, 2, 3, 0, 1, 0, 1, 2, 3, 4, 2, 3, 1, 0, 1, 2, 3, 1, 0, 1, 2, 0, 1, 3, 0, 1, 2, 3, 4, 1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 3, 1, 0, 1, 2, 3, 0, 3, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 0, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 1, 1, 2, 3, 4, 1, 0, 1, 2, 3, 4, 1, 2, 3, 4, 0, 1]"
config-46,72,80,10,0.6,0.4,140186.76398530282,26835.72850359611,"[1, 46, 14, 67, 58, 34, 6, 56, 39, 45, 37, 43, 12, 51, 64, 5, 1, 37, 17, 53, 69, 68, 47, 52, 30, 32, 52, 69, 70, 58, 63, 54, 41, 48, 4, 66, 71, 37, 63, 2, 71, 55, 46, 68, 35, 31, 3, 9, 41, 5, 59, 43, 55, 9, 1, 67, 9, 60, 60, 41, 34, 21, 34, 18, 5, 49, 7, 40, 27, 10, 69, 7, 36, 49, 70, 70, 60, 50, 6, 59]","[0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 4, 0, 1, 2, 4, 0, 1, 0, 1, 3, 0, 1, 2, 3, 4, 0, 0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 3, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 0, 2, 0, 1, 2, 0, 2, 0, 1, 1, 1, 3, 0, 1, 2, 3, 4]"
config-46,72,80,10,0.7,0.3,138295.1852699763,27676.78845328254,"[21, 38, 12, 68, 24, 14, 70, 2, 41, 61, 65, 64, 8, 60, 20, 70, 25, 44, 56, 34, 66, 46, 26, 25, 11, 65, 10, 68, 65, 67, 67, 1, 12, 14, 21, 41, 31, 29, 57, 39, 54, 44, 38, 36, 1, 18, 15, 0, 54, 51, 34, 66, 67, 33, 33, 14, 11, 37, 9, 43, 29, 6, 61, 1, 40, 52, 17, 27, 53, 62, 66, 69, 5, 64, 53, 31, 29, 64, 50, 25]","[0, 0, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 3, 4, 0, 3, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 3, 4, 0, 0, 1, 2, 0, 0, 1, 2, 1, 3, 0, 1, 0, 0, 1, 0, 1, 2, 0, 1, 2, 4, 0, 1, 1, 1, 2, 3, 4, 0, 0, 1, 2, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 0, 1, 0, 1, 2, 2]"
config-46,72,80,10,0.8,0.2,inf,inf,"[7, 40, 31, 59, 43, 3, 7, 42, 48, 45, 56, 22, 59, 35, 34, 46, 33, 5, 51, 19, 43, 28, 16, 46, 22, 23, 55, 18, 21, 61, 17, 52, 61, 13, 38, 25, 8, 16, 60, 55, 37, 7, 55, 31, 26, 44, 49, 61, 28, 63, 30, 17, 46, 50, 21, 18, 61, 37, 52, 18, 30, 23, 69, 27, 44, 7, 30, 26, 16, 40, 9, 31, 25, 27, 60, 51, 7, 53, 2, 33]","[0, 1, 0, 1, 2, 0, 1, 3, 0, 2, 0, 1, 2, 3, 4, 0, 0, 0, 3, 0, 1, 2, 3, 1, 0, 2, 3, 4, 0, 1, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 0, 0, 1, 2, 0, 2, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 4, 1, 2, 2, 0, 1, 2, 1, 0, 0, 1, 2, 4, 0, 2, 3, 0, 2, 3, 0, 1, 2, 0, 2, 0, 1, 2, 3, 0, 1, 0, 1, 2, 1, 2, 0, 2, 0, 1, 2, 2, 2, 3, 0, 1]"
config-46,72,80,10,0.9,0.1,inf,inf,"[46, 31, 70, 18, 24, 43, 13, 1, 56, 7, 11, 56, 32, 67, 46, 33, 0, 41, 54, 15, 4, 0, 4, 27, 71, 69, 14, 13, 70, 57, 70, 48, 34, 33, 18, 57, 57, 10, 61, 41, 13, 37, 68, 1, 68, 37, 50, 56, 12, 17, 60, 25, 3, 38, 21, 12, 21, 43, 3, 43, 65, 2, 55, 52, 33, 4, 64, 42, 54, 36, 59, 19, 66, 25, 70, 66, 44, 11, 33, 1]","[0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 3, 1, 0, 0, 3, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 0, 2, 0, 2, 3, 0, 0, 0, 0, 1, 2, 3, 4, 0, 1, 1, 0, 1, 2, 2, 0, 0, 1, 0, 1, 1, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 3, 0, 1, 2, 0, 1, 2, 0, 1]"
config-46,72,80,20,0.1,0.9,140029.50760718656,28641.710575816716,"[11, 60, 32, 64, 19, 38, 70, 0, 71, 47, 21, 26, 51, 12, 71, 70, 22, 33, 41, 61, 67, 15, 21, 37, 24, 15, 41, 57, 67, 10, 20, 11, 42, 22, 20, 5, 28, 58, 50, 37, 60, 45, 48, 54, 13, 2, 9, 8, 65, 31, 31, 47, 23, 21, 54, 69, 7, 34, 10, 13, 40, 22, 34, 12, 13, 65, 45, 3, 54, 70, 1, 64, 8, 2, 65, 50, 63, 2, 30, 17]","[0, 1, 2, 0, 2, 0, 0, 0, 1, 2, 3, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 1, 2, 3, 0, 2, 3, 4, 0, 1, 2, 3, 4, 2, 2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1]"
config-46,72,80,20,0.2,0.8,inf,inf,"[52, 69, 32, 69, 57, 66, 23, 55, 32, 28, 27, 18, 36, 65, 50, 47, 15, 51, 71, 44, 25, 12, 12, 7, 25, 70, 36, 16, 47, 37, 42, 21, 60, 48, 49, 51, 15, 15, 6, 49, 22, 31, 68, 8, 60, 43, 8, 0, 44, 20, 47, 7, 40, 19, 38, 54, 19, 6, 31, 18, 63, 59, 54, 53, 21, 59, 9, 0, 49, 41, 11, 2, 10, 18, 66, 25, 23, 31, 12, 44]","[0, 1, 2, 3, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 2, 0, 1, 2, 0, 2, 3, 0, 2, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 1, 3, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 2, 3, 0, 0, 1, 3, 0, 1, 2, 3, 0, 1, 2, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 2, 3, 0, 1, 0, 1, 2, 4, 0, 1, 2, 1, 2, 0, 0, 1, 2, 1, 2, 0, 0, 1, 2, 3, 4, 0, 2, 0, 1, 3, 4]"
config-46,72,80,20,0.3,0.7,inf,inf,"[20, 17, 59, 39, 54, 70, 35, 41, 28, 56, 1, 3, 58, 27, 27, 55, 54, 9, 54, 46, 36, 2, 21, 3, 52, 47, 49, 27, 0, 6, 63, 26, 6, 52, 37, 8, 16, 17, 24, 25, 53, 59, 33, 17, 5, 49, 36, 2, 48, 65, 15, 49, 59, 65, 56, 0, 68, 24, 24, 66, 27, 64, 2, 55, 33, 29, 23, 2, 48, 56, 18, 49, 12, 28, 33, 10, 19, 24, 51, 23]","[0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 1, 3, 1, 2, 0, 0, 2, 3, 0, 1, 2, 0, 2, 0, 1, 0, 1, 2, 3, 4, 0, 1, 0, 1, 3, 0, 1, 3, 0, 1, 2, 4, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1, 2, 4, 0, 1, 1, 3, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 2, 3, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 0, 0]"
config-46,72,80,20,0.4,0.6,inf,inf,"[38, 15, 15, 1, 26, 2, 61, 35, 13, 42, 14, 47, 50, 41, 41, 64, 64, 69, 3, 55, 46, 37, 14, 53, 42, 68, 62, 27, 68, 38, 5, 33, 56, 4, 39, 38, 6, 27, 12, 7, 27, 71, 0, 53, 6, 1, 9, 16, 6, 49, 42, 57, 29, 1, 44, 68, 31, 65, 35, 17, 51, 7, 63, 66, 21, 5, 12, 19, 53, 3, 63, 0, 0, 46, 15, 45, 57, 12, 61, 71]","[0, 1, 2, 0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 0, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 1, 2, 3, 4, 0, 2, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 3, 0, 0, 1, 2, 0, 1, 2, 3, 4, 3, 4, 0, 1, 0, 2, 0, 1, 3, 0, 1, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 2, 3, 0, 1, 2, 3, 4, 0, 1, 0, 1, 1, 0, 1, 0, 1, 2, 0, 1, 2, 3, 0, 0, 1, 2, 3, 4]"
config-46,72,80,20,0.5,0.5,145153.8038309372,27745.509289783928,"[49, 16, 29, 64, 46, 66, 8, 8, 22, 21, 69, 13, 68, 62, 35, 68, 55, 51, 31, 70, 59, 20, 58, 55, 65, 41, 32, 58, 65, 50, 21, 55, 48, 37, 14, 66, 57, 34, 71, 65, 11, 28, 64, 2, 65, 65, 37, 11, 32, 55, 41, 61, 11, 67, 34, 49, 15, 70, 46, 34, 30, 32, 57, 2, 11, 41, 67, 31, 38, 1, 56, 54, 64, 49, 37, 8, 4, 48, 62, 25]","[0, 1, 2, 3, 0, 1, 0, 1, 2, 0, 0, 1, 2, 3, 4, 0, 2, 3, 4, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 0, 3, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 1, 0, 1, 2, 3, 0, 1, 2, 4, 0, 2]"
config-46,72,80,20,0.6,0.4,139218.4161965592,28991.47445471017,"[1, 3, 66, 64, 71, 21, 36, 44, 71, 57, 56, 54, 66, 27, 0, 25, 36, 66, 68, 66, 43, 2, 48, 62, 16, 1, 57, 17, 71, 69, 30, 32, 30, 32, 8, 51, 30, 40, 65, 67, 26, 61, 44, 53, 17, 42, 3, 52, 4, 62, 26, 55, 7, 25, 36, 59, 5, 54, 26, 41, 27, 69, 13, 13, 29, 46, 43, 67, 66, 22, 30, 59, 37, 10, 46, 2, 58, 57, 46, 39]","[0, 1, 0, 1, 1, 3, 0, 1, 0, 0, 1, 2, 2, 1, 1, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 0, 2, 3, 0, 1, 0, 1, 3, 0, 0, 1, 2, 3, 2, 0, 1, 2, 3, 0, 1, 2, 0, 1, 3, 0, 0, 2, 0, 0, 1, 2, 4, 0, 1, 2, 0, 1, 2, 0, 1, 0, 3, 0, 1, 2, 0]"
config-46,72,80,20,0.7,0.3,133072.80335235404,28465.46718659295,"[66, 71, 25, 68, 26, 24, 65, 62, 20, 6, 17, 63, 47, 21, 14, 47, 28, 67, 61, 1, 39, 44, 58, 19, 27, 3, 41, 36, 23, 49, 66, 28, 43, 46, 46, 21, 70, 30, 66, 5, 50, 37, 71, 0, 27, 25, 55, 69, 64, 32, 35, 71, 30, 58, 10, 38, 21, 61, 45, 15, 39, 64, 27, 30, 44, 48, 11, 7, 5, 65, 14, 44, 49, 47, 62, 47, 37, 26, 67, 9]","[0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 0, 0, 1, 3, 4, 0, 1, 2, 0, 2, 0, 1, 2, 0, 0, 1, 3, 0, 0, 1, 2, 3, 0, 2, 3, 4, 0, 3, 0, 0, 1, 2, 3, 0, 1, 2, 0, 1, 0, 0, 1, 2, 3, 4, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 3, 2, 0, 1, 3, 4, 2, 0, 2, 3, 4]"
config-46,72,80,20,0.8,0.2,142621.48522530103,31097.08350452901,"[39, 0, 23, 71, 18, 12, 35, 5, 55, 66, 70, 9, 55, 54, 42, 64, 56, 9, 3, 34, 25, 27, 1, 10, 29, 66, 8, 61, 8, 18, 68, 14, 4, 31, 23, 34, 37, 59, 44, 70, 47, 45, 17, 13, 68, 62, 34, 68, 13, 41, 38, 52, 31, 24, 33, 24, 7, 66, 67, 61, 47, 27, 42, 8, 10, 15, 22, 42, 66, 68, 41, 53, 39, 7, 35, 67, 43, 3, 36, 13]","[0, 0, 1, 2, 1, 2, 3, 0, 2, 0, 1, 2, 3, 4, 0, 1, 0, 2, 0, 2, 0, 1, 0, 1, 2, 3, 4, 0, 0, 0, 1, 2, 3, 4, 0, 1, 2, 0, 0, 1, 0, 0, 1, 2, 1, 3, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 0, 1, 3, 0, 1, 2, 3, 4, 0, 0, 0, 1, 0, 1, 2, 3, 0, 1, 2, 3, 4]"
config-46,72,80,20,0.9,0.1,inf,inf,"[56, 49, 56, 40, 65, 63, 29, 18, 29, 11, 53, 42, 22, 37, 29, 31, 54, 5, 6, 6, 41, 1, 12, 25, 32, 36, 11, 21, 14, 39, 5, 29, 2, 15, 25, 44, 59, 18, 18, 2, 24, 42, 28, 38, 0, 69, 70, 48, 13, 4, 62, 1, 31, 40, 46, 27, 41, 43, 52, 0, 22, 37, 25, 62, 15, 23, 21, 70, 27, 16, 4, 43, 36, 16, 71, 14, 42, 69, 17, 26]","[0, 1, 2, 1, 2, 3, 0, 1, 2, 0, 1, 2, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 0, 1, 2, 3, 4, 1, 2, 0, 1, 2, 3, 0, 0, 1, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 0, 1, 2, 0, 1, 2, 0, 0, 1, 2, 3, 1, 2, 3, 4, 0, 2, 0, 1, 3, 4, 0, 1, 4, 0, 2, 0, 1, 2, 0, 1, 2, 3, 4, 2, 0, 1, 0, 1, 2, 0, 0, 1, 0, 2, 3, 0, 1, 2, 0, 1, 2, 0, 2, 0, 1, 0, 1, 1, 3, 0, 1, 1, 2, 0]"
config-46,72,80,50,0.1,0.9,inf,inf,"[23, 69, 37, 55, 65, 1, 61, 66, 34, 52, 12, 61, 49, 21, 13, 15, 15, 39, 17, 16, 68, 28, 33, 5, 39, 4, 70, 59, 69, 43, 46, 19, 1, 55, 33, 68, 54, 1, 49, 70, 41, 7, 12, 10, 69, 22, 29, 50, 66, 54, 46, 49, 29, 7, 57, 34, 36, 54, 49, 21, 4, 8, 17, 33, 57, 50, 28, 56, 29, 6, 55, 38, 37, 65, 57, 64, 3, 56, 38, 3]","[0, 1, 2, 3, 0, 0, 1, 2, 3, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 0, 0, 2, 3, 4, 0, 1, 2, 3, 0, 0, 1, 2, 3, 0, 1, 2, 4, 0, 1, 0, 1, 2, 3, 0, 1, 2, 4, 0, 0, 1, 3, 0, 1, 2, 2, 0, 3, 0, 2, 0, 0, 1, 2, 3, 1, 0, 1, 3, 0, 1, 2, 1, 2, 0, 0, 1, 3, 1, 1, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 2, 0, 1, 2, 0, 1, 0, 1]"
config-46,72,80,50,0.2,0.8,inf,inf,"[4, 21, 59, 12, 28, 18, 68, 1, 22, 32, 52, 34, 16, 60, 30, 71, 27, 62, 42, 6, 31, 30, 15, 42, 16, 41, 56, 42, 52, 29, 43, 62, 69, 61, 64, 52, 54, 45, 23, 38, 22, 11, 21, 34, 17, 10, 35, 2, 30, 23, 45, 20, 6, 37, 4, 6, 41, 58, 50, 29, 37, 34, 66, 58, 47, 66, 71, 45, 51, 59, 3, 33, 51, 28, 50, 28, 44, 41, 11, 19]","[0, 1, 2, 3, 0, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 0, 1, 2, 0, 1, 2, 3, 4, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 4, 0, 1, 1, 2, 3, 4, 0, 1, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 0, 3, 0, 1, 2, 3, 0, 1, 2, 0, 0, 1, 2, 0, 1, 2, 1, 2, 3, 4, 0, 1, 2, 4, 0, 1, 2, 3, 4, 2, 3, 0, 1, 2, 4, 0, 0, 1, 0, 1, 2, 3, 4, 1, 2, 0, 2, 3, 4, 0, 1, 2]"
config-46,72,80,50,0.3,0.7,119723.58455764706,25253.044614295646,"[62, 44, 29, 40, 20, 21, 66, 53, 37, 25, 64, 30, 5, 24, 69, 21, 58, 50, 26, 66, 61, 68, 41, 47, 36, 30, 46, 65, 52, 65, 14, 67, 66, 62, 28, 65, 65, 25, 39, 6, 70, 17, 63, 55, 15, 6, 9, 11, 29, 8, 33, 33, 70, 56, 18, 60, 32, 63, 39, 69, 23, 46, 9, 66, 61, 20, 28, 36, 39, 67, 61, 26, 62, 38, 3, 3, 4, 11, 44, 51]","[0, 1, 2, 3, 4, 0, 1, 3, 4, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 1, 0, 0, 1, 2, 0, 0, 1, 3, 0, 1, 2, 0, 3, 0, 1, 2, 0, 2, 3, 4, 0, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 2, 3, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 3, 0, 0, 3, 4, 0, 1, 2, 0, 1, 0, 1, 2]"
config-46,72,80,50,0.4,0.6,122638.89547631491,26587.36956897773,"[46, 1, 11, 0, 42, 32, 49, 21, 37, 21, 49, 43, 70, 47, 13, 8, 64, 2, 39, 69, 44, 49, 31, 9, 63, 67, 23, 57, 65, 65, 61, 4, 14, 28, 16, 14, 48, 53, 24, 11, 17, 32, 11, 69, 60, 32, 62, 27, 20, 7, 61, 25, 3, 58, 43, 60, 39, 57, 69, 38, 68, 21, 36, 50, 1, 9, 11, 11, 61, 60, 33, 16, 25, 69, 55, 21, 16, 48, 29, 61]","[0, 1, 2, 3, 0, 1, 0, 1, 2, 1, 2, 0, 1, 2, 3, 4, 0, 2, 0, 1, 2, 3, 4, 0, 1, 2, 0, 1, 3, 4, 1, 2, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0, 3, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 1, 2, 0, 1, 2, 0, 0, 2, 0, 1, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 1, 0, 1, 0, 2, 0, 0]"
config-46,72,80,50,0.5,0.5,138760.6002535932,30416.855609320453,"[60, 69, 44, 23, 25, 20, 31, 66, 10, 11, 6, 23, 61, 34, 4, 56, 32, 41, 11, 32, 71, 36, 36, 3, 28, 47, 20, 3, 69, 39, 52, 68, 14, 20, 52, 68, 24, 22, 25, 34, 67, 35, 4, 59, 68, 69, 30, 39, 59, 60, 5, 31, 59, 50, 28, 1, 58, 47, 61, 64, 22, 35, 2, 34, 26, 24, 49, 61, 5, 3, 63, 67, 15, 34, 66, 59, 69, 19, 24, 9]","[0, 1, 2, 0, 1, 2, 3, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 3, 4, 0, 1, 2, 3, 0, 1, 3, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 0, 1, 2, 3, 0, 1, 0, 0, 1, 2, 3, 2, 0, 3, 0, 1, 2, 2, 0, 0, 0, 0, 1, 2, 1, 0, 1, 2, 1, 0, 1, 2, 0, 0, 1, 2, 3, 0, 1, 1, 0, 0, 0, 4]"
config-46,72,80,50,0.6,0.4,110210.21172270559,26862.24097710142,"[48, 9, 28, 36, 45, 44, 21, 41, 43, 43, 59, 22, 53, 9, 29, 39, 50, 34, 11, 10, 9, 21, 61, 9, 47, 13, 68, 44, 66, 17, 9, 53, 0, 22, 46, 20, 61, 43, 43, 45, 32, 30, 35, 55, 33, 39, 8, 3, 37, 4, 42, 41, 70, 32, 20, 23, 69, 68, 41, 7, 40, 35, 4, 58, 22, 1, 19, 61, 21, 20, 30, 23, 37, 17, 65, 10, 66, 30, 63, 23]","[0, 1, 2, 0, 1, 0, 1, 3, 0, 0, 1, 0, 1, 0, 4, 0, 1, 2, 3, 4, 0, 0, 0, 0, 0, 1, 2, 3, 4, 0, 1, 3, 4, 0, 1, 2, 0, 1, 0, 1, 0, 3, 0, 1, 2, 3, 0, 1, 2, 3, 4, 0, 1, 2, 0, 3, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 0, 0, 1, 2, 3, 0, 0, 1, 2, 0, 1, 2, 0, 0]"
