config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm,is_perfect
config-29,37,33,20,0.2,0.8,56104.862397857454,11404.632296116823,"[2, 30, 20, 33, 16, 35, 25, 30, 15, 16, 20, 35, 33, 28, 13, 3, 28, 31, 9, 30, 4, 26, 13, 32, 19, 27, 12, 5, 1, 13, 3, 16, 19]","[1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 2, 4, 2, 3, 4, 0, 2, 1, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 1]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,20,0.3,0.7,55023.99400215704,11856.926328362868,"[5, 14, 19, 35, 23, 9, 25, 16, 31, 16, 3, 35, 33, 9, 13, 30, 14, 26, 2, 33, 15, 26, 0, 28, 2, 1, 28, 16, 1, 17, 19, 12, 5]","[1, 1, 0, 0, 0, 4, 1, 1, 3, 1, 4, 0, 0, 3, 2, 0, 1, 4, 2, 0, 0, 1, 0, 0, 2, 0, 4, 0, 0, 0, 1, 3, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,20,0.4,0.6,52500.6892720934,12793.041429679459,"[20, 35, 18, 13, 4, 14, 26, 15, 30, 33, 1, 13, 25, 3, 13, 16, 28, 16, 35, 16, 9, 15, 0, 32, 26, 30, 33, 18, 25, 2, 16, 31, 32]","[0, 0, 0, 2, 2, 1, 4, 2, 0, 0, 0, 2, 1, 0, 2, 1, 0, 1, 0, 1, 3, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 3, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,20,0.5,0.5,51080.619386646984,14261.398120226655,"[5, 16, 19, 35, 25, 35, 15, 14, 33, 16, 16, 13, 33, 9, 33, 13, 20, 9, 0, 33, 13, 25, 5, 26, 4, 19, 26, 1, 16, 28, 27, 13, 20]","[1, 1, 0, 0, 0, 0, 2, 1, 0, 1, 1, 2, 0, 3, 0, 2, 0, 4, 2, 0, 0, 1, 0, 1, 2, 2, 4, 0, 1, 0, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, False, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,20,0.6,0.4,51928.48652267062,13653.407895983477,"[26, 33, 28, 3, 23, 1, 30, 16, 35, 15, 9, 15, 35, 5, 16, 33, 2, 16, 13, 33, 32, 26, 28, 26, 20, 26, 30, 25, 16, 5, 8, 1, 17]","[1, 0, 0, 4, 0, 0, 0, 1, 0, 2, 4, 2, 0, 0, 1, 0, 1, 1, 2, 0, 1, 4, 0, 4, 0, 4, 0, 0, 1, 1, 4, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, False, True, False, False, True, False, True, True, False, True]"
config-29,37,33,20,0.7,0.3,51524.741338207874,15521.135359955524,"[3, 4, 1, 26, 2, 33, 16, 15, 13, 27, 13, 14, 26, 35, 33, 13, 5, 16, 25, 9, 4, 16, 16, 5, 28, 33, 16, 35, 35, 3, 1, 33, 33]","[3, 3, 0, 4, 1, 0, 1, 2, 2, 0, 2, 1, 4, 0, 0, 2, 0, 1, 1, 4, 2, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, False, True, True, False, False, False, False, True, True, False, False]"
config-29,37,33,20,0.8,0.2,50643.38475663199,15265.070411117767,"[26, 16, 0, 33, 28, 35, 26, 33, 15, 13, 15, 33, 26, 16, 16, 35, 26, 1, 13, 13, 20, 5, 2, 28, 35, 19, 16, 1, 31, 27, 2, 16, 27]","[1, 1, 0, 0, 0, 0, 4, 0, 2, 2, 2, 0, 4, 0, 1, 0, 4, 0, 2, 2, 0, 1, 0, 3, 0, 2, 1, 0, 3, 0, 1, 1, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, False, False, False, False, False, False, True, False, False]"
config-29,37,33,20,0.9,0.1,51221.453070074436,16234.964184576878,"[2, 33, 20, 16, 3, 33, 30, 31, 30, 13, 33, 16, 27, 19, 16, 33, 1, 16, 9, 14, 28, 16, 25, 5, 1, 16, 16, 3, 9, 19, 20, 16, 35]","[1, 0, 0, 1, 1, 0, 0, 3, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 1, 1, 3, 4, 1, 0, 1, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, False, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.1,0.9,57148.10487915283,10960.83101111375,"[5, 2, 13, 27, 23, 35, 33, 2, 33, 1, 30, 16, 35, 19, 9, 16, 16, 25, 3, 13, 3, 9, 3, 20, 28, 20, 21, 26, 12, 15, 18, 15, 18]","[1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 4, 1, 0, 1, 4, 2, 3, 3, 0, 0, 0, 1, 3, 1, 3, 0, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.2,0.8,55824.535590858744,11443.706455309813,"[18, 2, 35, 25, 13, 13, 33, 30, 14, 12, 3, 33, 1, 9, 2, 13, 20, 35, 19, 16, 14, 12, 20, 16, 13, 15, 20, 4, 35, 15, 17, 16, 28]","[0, 2, 0, 1, 0, 2, 0, 0, 1, 3, 4, 0, 0, 3, 2, 2, 0, 0, 2, 1, 1, 3, 0, 0, 1, 2, 1, 2, 0, 0, 0, 1, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, False, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.3,0.7,53748.588687432195,11696.494510804823,"[5, 35, 15, 35, 19, 14, 9, 30, 2, 33, 16, 33, 13, 17, 25, 13, 8, 15, 30, 33, 3, 18, 14, 4, 28, 12, 1, 26, 3, 20, 5, 16, 22]","[1, 0, 0, 0, 0, 1, 4, 0, 2, 0, 1, 0, 2, 0, 1, 2, 4, 2, 0, 0, 3, 0, 1, 2, 0, 3, 0, 1, 4, 0, 0, 1, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.4,0.6,50954.63919595087,12704.6467393927,"[4, 13, 27, 9, 3, 28, 33, 16, 16, 30, 33, 33, 35, 2, 1, 16, 5, 14, 26, 13, 3, 5, 26, 9, 2, 15, 25, 20, 35, 15, 28, 13, 26]","[2, 2, 0, 4, 1, 4, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 4, 2, 3, 1, 1, 3, 2, 2, 1, 0, 0, 0, 0, 2, 1]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.5,0.5,50352.979316063575,13783.169224014347,"[3, 30, 20, 13, 13, 16, 1, 35, 26, 9, 16, 16, 13, 28, 3, 33, 16, 33, 16, 35, 28, 2, 27, 25, 26, 2, 13, 12, 33, 5, 13, 33, 5]","[3, 0, 0, 2, 0, 1, 0, 0, 4, 4, 1, 1, 2, 0, 4, 0, 0, 0, 1, 0, 3, 1, 0, 0, 1, 2, 2, 0, 0, 0, 1, 0, 1]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.6,0.4,49852.996750934864,14134.880242162999,"[20, 33, 27, 13, 2, 16, 33, 35, 33, 16, 1, 16, 16, 28, 13, 30, 5, 26, 15, 13, 15, 9, 0, 4, 2, 35, 1, 16, 35, 26, 5, 33, 19]","[0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 4, 2, 2, 0, 3, 0, 2, 2, 0, 0, 0, 0, 1, 1, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.7,0.3,48764.779135626326,15706.508092079848,"[25, 33, 1, 16, 3, 1, 13, 35, 13, 16, 13, 33, 35, 28, 16, 26, 13, 33, 14, 33, 2, 20, 26, 2, 4, 16, 1, 5, 16, 14, 5, 13, 5]","[0, 0, 0, 1, 1, 0, 2, 0, 2, 1, 2, 0, 0, 0, 1, 4, 0, 0, 1, 0, 1, 0, 1, 2, 2, 1, 0, 0, 1, 1, 1, 2, 1]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, False, True, False, False, True, False, True, True, False, True]"
config-29,37,33,50,0.8,0.2,49696.34247187502,14644.571816358146,"[20, 13, 25, 30, 5, 13, 15, 35, 14, 33, 35, 33, 13, 2, 33, 30, 28, 16, 26, 16, 5, 3, 0, 2, 27, 1, 16, 1, 16, 25, 1, 13, 16]","[0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 4, 1, 1, 3, 0, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, False, True, False, False, False, False, True, False, False, True]"
config-29,37,33,50,0.9,0.1,49360.01327731622,18253.8333339543,"[5, 33, 16, 35, 13, 9, 33, 33, 1, 26, 33, 16, 33, 20, 16, 26, 26, 26, 13, 35, 3, 16, 28, 2, 35, 16, 13, 9, 13, 28, 9, 33, 17]","[1, 0, 0, 0, 0, 4, 0, 0, 0, 4, 0, 1, 0, 0, 1, 4, 1, 4, 2, 0, 3, 1, 0, 1, 0, 1, 2, 3, 2, 0, 4, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, True, False, True, False, False, True]"
config-29,37,33,100,0.1,0.9,57902.32507704201,10862.30185894538,"[4, 33, 1, 33, 16, 14, 16, 30, 3, 21, 13, 15, 9, 5, 16, 1, 5, 35, 20, 2, 3, 18, 27, 23, 19, 27, 25, 9, 4, 2, 8, 12, 28]","[2, 0, 0, 0, 0, 1, 1, 0, 4, 3, 2, 2, 4, 0, 1, 0, 1, 0, 1, 2, 3, 0, 0, 0, 0, 0, 1, 3, 3, 2, 4, 3, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.2,0.8,54844.397360974166,11306.81450336023,"[18, 12, 13, 13, 5, 25, 15, 30, 30, 14, 20, 16, 3, 4, 1, 16, 28, 13, 27, 33, 14, 9, 17, 3, 13, 35, 33, 5, 35, 2, 18, 2, 26]","[0, 3, 0, 2, 0, 1, 2, 0, 0, 1, 1, 1, 4, 2, 0, 1, 0, 2, 0, 0, 1, 3, 0, 3, 1, 0, 0, 1, 0, 1, 1, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.3,0.7,53678.51636298111,11973.807159039532,"[35, 1, 5, 13, 20, 9, 15, 33, 30, 3, 33, 12, 16, 28, 2, 19, 28, 26, 35, 16, 5, 16, 28, 25, 23, 14, 16, 26, 13, 32, 28, 25, 3]","[0, 0, 0, 2, 0, 4, 2, 0, 0, 4, 0, 3, 1, 0, 2, 2, 2, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 2, 1, 3, 1, 0]","[False, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.4,0.6,52559.131700606216,12246.040347879409,"[15, 15, 2, 30, 19, 3, 33, 16, 14, 25, 1, 35, 13, 4, 13, 2, 20, 19, 9, 35, 26, 26, 2, 28, 5, 33, 16, 3, 16, 9, 5, 33, 20]","[0, 2, 0, 0, 0, 4, 0, 1, 1, 1, 0, 0, 2, 2, 2, 2, 0, 2, 4, 0, 1, 4, 2, 0, 0, 0, 1, 3, 1, 3, 1, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.5,0.5,51391.53697732479,12750.996673602525,"[2, 15, 25, 13, 15, 9, 30, 14, 28, 1, 16, 33, 13, 26, 13, 16, 20, 35, 19, 33, 28, 5, 27, 4, 16, 2, 16, 14, 35, 12, 5, 15, 25]","[1, 2, 0, 2, 0, 4, 0, 1, 4, 0, 1, 0, 2, 0, 2, 1, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 1, 1, 0, 0, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.6,0.4,50038.49207688586,13894.80075380479,"[3, 25, 28, 15, 2, 26, 1, 33, 16, 33, 16, 13, 33, 13, 33, 13, 26, 35, 14, 16, 9, 4, 0, 13, 5, 35, 9, 28, 35, 5, 28, 13, 27]","[3, 1, 0, 2, 1, 4, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 1, 0, 1, 1, 3, 2, 0, 1, 0, 0, 4, 3, 0, 1, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.7,0.3,49081.569401532,15411.398727572514,"[4, 13, 35, 13, 5, 16, 35, 16, 33, 16, 13, 33, 1, 32, 26, 35, 5, 13, 30, 16, 18, 2, 18, 25, 26, 33, 16, 28, 33, 26, 27, 1, 5]","[2, 2, 0, 2, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 4, 0, 1, 2, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 4, 0, 0, 1]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,100,0.8,0.2,48368.28728115157,16401.183888158284,"[33, 13, 25, 33, 2, 33, 35, 16, 16, 13, 26, 16, 1, 16, 1, 13, 35, 16, 9, 33, 3, 5, 20, 28, 32, 13, 33, 2, 35, 25, 20, 13, 5]","[0, 2, 0, 0, 1, 0, 0, 1, 1, 2, 4, 1, 0, 0, 0, 2, 0, 1, 4, 0, 3, 1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, True]"
config-29,37,33,100,0.9,0.1,48127.586341491355,18633.13502795739,"[20, 33, 28, 33, 35, 13, 13, 33, 13, 33, 33, 1, 35, 32, 16, 16, 32, 13, 33, 16, 4, 5, 25, 14, 1, 1, 33, 2, 13, 25, 2, 16, 28]","[0, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 0, 0, 1, 1, 1, 4, 2, 0, 1, 2, 1, 0, 0, 0, 0, 0, 1, 2, 0, 2, 1, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, False, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.1,0.9,57411.69335069525,10967.878154679986,"[16, 33, 17, 1, 18, 27, 16, 9, 33, 13, 16, 19, 13, 9, 35, 21, 20, 25, 12, 30, 26, 5, 28, 4, 8, 3, 28, 2, 20, 15, 2, 15, 32]","[0, 0, 0, 0, 0, 0, 1, 4, 0, 2, 1, 2, 2, 3, 0, 3, 0, 1, 3, 0, 1, 1, 0, 2, 4, 4, 4, 1, 1, 0, 2, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.2,0.8,55636.69439762297,11268.277943141737,"[5, 33, 3, 13, 2, 33, 12, 26, 30, 35, 16, 3, 9, 28, 15, 16, 16, 27, 1, 13, 20, 14, 32, 9, 15, 19, 25, 5, 2, 3, 4, 20, 5]","[1, 0, 0, 2, 1, 0, 3, 4, 0, 0, 1, 4, 4, 0, 2, 1, 0, 0, 0, 2, 0, 0, 0, 3, 0, 2, 1, 0, 2, 3, 2, 1, 2]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.3,0.7,53433.4330725078,11689.520199717726,"[3, 33, 17, 3, 25, 2, 13, 15, 30, 2, 9, 1, 16, 4, 13, 35, 19, 14, 27, 16, 12, 9, 28, 5, 20, 26, 30, 16, 19, 28, 14, 33, 5]","[3, 0, 0, 4, 0, 2, 2, 2, 0, 2, 4, 0, 1, 2, 2, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 4, 0, 0, 2, 0, 1, 0, 1]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.4,0.6,50923.914382029776,12823.699699081459,"[5, 9, 12, 30, 2, 13, 1, 2, 14, 35, 16, 35, 13, 15, 33, 33, 25, 26, 30, 16, 28, 16, 17, 28, 26, 16, 15, 4, 33, 20, 32, 13, 5]","[1, 4, 0, 0, 1, 2, 0, 2, 1, 0, 1, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 3, 1, 1, 2, 2, 0, 0, 1, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.5,0.5,50910.20951134893,12868.838600812198,"[2, 33, 25, 33, 28, 13, 16, 13, 15, 9, 13, 25, 33, 16, 16, 1, 5, 35, 2, 33, 26, 20, 27, 9, 15, 30, 30, 26, 35, 12, 5, 16, 17]","[1, 0, 0, 0, 0, 2, 1, 2, 2, 4, 2, 1, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 3, 0, 0, 0, 4, 0, 0, 1, 1, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.6,0.4,49614.19481153186,14220.436854761416,"[2, 16, 1, 15, 3, 35, 16, 16, 33, 13, 1, 13, 13, 14, 2, 35, 20, 35, 9, 33, 4, 3, 5, 26, 16, 33, 33, 5, 16, 25, 28, 26, 19]","[1, 1, 0, 2, 1, 0, 1, 1, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 4, 0, 2, 3, 0, 1, 0, 0, 0, 1, 1, 0, 0, 4, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.7,0.3,49034.1630849583,15335.386582923498,"[5, 13, 20, 13, 28, 16, 35, 35, 13, 16, 1, 26, 33, 25, 16, 13, 12, 35, 1, 33, 5, 3, 20, 2, 27, 19, 16, 28, 16, 2, 4, 33, 13]","[1, 2, 0, 2, 0, 1, 0, 0, 2, 1, 0, 4, 0, 0, 1, 2, 0, 0, 0, 0, 0, 3, 0, 1, 0, 2, 1, 3, 1, 2, 2, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, True, False, True, True, False, True]"
config-29,37,33,200,0.8,0.2,48406.76786093607,16952.25524903721,"[26, 16, 25, 1, 2, 1, 33, 13, 15, 33, 16, 33, 16, 4, 13, 16, 28, 16, 1, 33, 20, 5, 0, 35, 2, 35, 16, 35, 13, 25, 17, 13, 28]","[1, 1, 0, 0, 1, 0, 0, 2, 2, 0, 1, 0, 1, 2, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 0, 2, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, True]"
config-29,37,33,200,0.9,0.1,47886.90591440943,20241.72220292598,"[13, 16, 28, 16, 28, 33, 1, 33, 35, 13, 13, 13, 1, 14, 13, 33, 16, 16, 33, 33, 5, 5, 28, 16, 25, 33, 13, 32, 13, 20, 2, 33, 20]","[2, 1, 0, 1, 3, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 0, 0]","[True, False, True, False, True, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, True, True, True, False, True, False, False, True, False, True, True, False, True]"
config-30,37,78,10,0.1,0.9,164398.99177915303,32986.48498845766,"[11, 34, 9, 23, 29, 15, 17, 27, 4, 29, 28, 1, 0, 23, 36, 1, 1, 20, 25, 19, 8, 10, 26, 0, 26, 14, 8, 0, 32, 26, 2, 14, 11, 12, 7, 13, 3, 3, 2, 12, 29, 29, 26, 6, 30, 14, 6, 5, 34, 1, 22, 24, 18, 31, 17, 15, 34, 36, 21, 20, 1, 30, 5, 7, 4, 25, 3, 14, 7, 11, 11, 31, 23, 5, 4, 33, 14, 0]","[1, 2, 1, 2, 0, 0, 3, 1, 4, 0, 2, 3, 1, 0, 0, 1, 3, 4, 0, 2, 2, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 1, 1, 0, 0, 4, 4, 3, 1, 0, 0, 0, 0, 2, 0, 2, 2, 2, 3, 2, 0, 1, 2, 0, 0, 2, 1, 3, 0, 3, 2, 2, 0, 4, 0, 4, 0, 2, 1, 1, 3, 2, 2, 3, 2, 0, 1]","[False, False, True, False, False, False, False, True, False, False, False, False, False, True, True, True, True, False, True, False, True, True, True, False, False, True, False, True, True, False, True, False, False, False, True, True, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, True, False, True, False, False, False, True, True, False, True, False, True, True, False, False]"
config-30,37,78,10,0.2,0.8,147627.51185718708,34205.08432317241,"[13, 11, 14, 32, 0, 34, 25, 32, 4, 14, 33, 34, 6, 24, 2, 3, 12, 32, 33, 14, 24, 20, 2, 34, 18, 11, 1, 4, 15, 7, 2, 26, 13, 29, 15, 35, 1, 27, 2, 9, 29, 3, 1, 23, 2, 33, 19, 1, 26, 31, 0, 19, 1, 3, 30, 14, 18, 6, 30, 4, 11, 28, 14, 22, 29, 3, 24, 14, 25, 35, 33, 4, 23, 33, 21, 3, 5, 23]","[1, 1, 0, 4, 1, 2, 2, 2, 4, 0, 3, 2, 2, 0, 1, 0, 0, 4, 3, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 3, 3, 3, 1, 0, 4, 3, 0, 3, 3, 2, 1, 0, 0, 1, 2, 3, 3, 1, 0, 1, 2, 2, 2, 1, 2, 0, 0, 0, 2, 0, 0, 0, 1, 0, 4, 2, 3, 3, 4, 2, 2]","[False, False, False, False, False, False, False, True, False, False, False, False, False, True, True, True, True, False, True, False, False, True, True, False, False, True, True, True, True, True, True, False, False, False, True, True, False, False, False, True, False, False, False, True, False, False, False, True, False, True, False, False, False, True, True, False, False, False, False, True, False, False, False, True, False, True, False, False, True, True, True, False, True, False, True, False, False, False]"
config-30,37,78,10,0.3,0.7,141708.61440814627,37033.539688856275,"[33, 27, 32, 3, 33, 14, 6, 18, 1, 28, 29, 23, 26, 32, 32, 6, 4, 5, 0, 3, 1, 3, 7, 2, 26, 14, 29, 21, 24, 27, 9, 29, 29, 15, 4, 34, 5, 7, 26, 13, 20, 34, 6, 26, 18, 34, 36, 13, 26, 28, 29, 8, 24, 31, 23, 21, 4, 13, 13, 5, 7, 19, 9, 2, 22, 17, 32, 11, 24, 21, 13, 21, 23, 30, 25, 9, 19, 14]","[3, 3, 1, 4, 3, 0, 2, 1, 3, 2, 0, 2, 0, 0, 2, 2, 1, 2, 0, 4, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0, 4, 2, 2, 0, 1, 2, 1, 1, 0, 2, 0, 3, 0, 2, 0, 3, 4, 1, 1, 2, 2, 2, 1, 0, 2, 0, 4, 1, 0, 1, 1, 3, 2, 2, 0, 1, 2, 0]","[False, False, True, False, False, False, False, True, False, False, False, False, False, True, True, True, True, False, True, False, True, True, True, False, False, False, False, True, True, True, True, False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, True, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, True, False, False, True, False, True, False, False, False]"
config-30,37,78,10,0.4,0.6,143074.49144564243,35203.57904258403,"[34, 4, 11, 34, 0, 29, 21, 27, 33, 33, 17, 36, 7, 33, 31, 35, 31, 19, 3, 1, 32, 20, 7, 5, 1, 18, 2, 26, 36, 27, 33, 34, 26, 32, 11, 12, 5, 20, 23, 17, 26, 24, 5, 28, 13, 5, 19, 26, 11, 22, 11, 13, 28, 7, 3, 2, 11, 32, 4, 22, 19, 18, 7, 15, 15, 1, 29, 24, 5, 19, 16, 2, 23, 3, 12, 3, 1, 14]","[2, 4, 0, 2, 1, 0, 3, 1, 3, 3, 3, 1, 2, 0, 2, 0, 1, 2, 0, 3, 0, 0, 0, 2, 3, 1, 1, 0, 0, 3, 3, 2, 0, 4, 1, 0, 2, 4, 2, 0, 0, 0, 2, 0, 1, 2, 2, 0, 1, 0, 1, 1, 2, 2, 1, 3, 1, 4, 4, 1, 2, 1, 2, 0, 0, 1, 0, 0, 2, 0, 0, 3, 0, 4, 1, 2, 3, 0]","[False, False, True, False, False, False, False, True, False, False, False, False, False, True, True, True, True, False, True, False, True, True, True, False, False, True, True, True, True, True, True, False, False, False, True, True, False, False, False, True, False, False, False, True, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False, False, False, True, False, True, False, False, False, True, True, False, True, False, False, True, False, False]"
