config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm
config-62,10,24,100,0.1,0.9,153876.33732057794,789.069010596123,"[2, 4, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 4, 2]","[0, 0, 0, 0, 0]"
config-62,10,24,100,0.2,0.8,155729.1422102314,655.709095329186,"[2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 2]","[0, 0, 0, 0]"
config-62,10,24,100,0.3,0.7,152039.5060239328,1038.7126256189,"[2, 6, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 6, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,100,0.4,0.6,154360.20988541725,849.0141574590721,"[2, 2, 2, 2, 2, 6, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 6, 2]","[0, 0, 0, 0, 0]"
config-62,10,24,100,0.5,0.5,153976.38071339056,1048.4379646028176,"[2, 6, 2, 2, 2, 6, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,100,0.6,0.4,153690.12288869784,1141.7940056544176,"[2, 4, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 6, 2, 2, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-62,10,24,100,0.7,0.3,153650.3228988988,957.3791373570684,"[2, 0, 2, 2, 2, 4, 6, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 4, 2, 2, 2, 2, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,100,0.8,0.2,153727.64922964215,1127.977192332621,"[2, 4, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 5, 0, 2]","[0, 0, 0, 0, 0, 0, 0]"
config-62,10,24,100,0.9,0.1,155611.99381131137,915.8716535024253,"[2, 4, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 2, 2, 2, 2, 2, 6, 4, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,200,0.1,0.9,155942.99862174003,577.0074731978127,"[2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 4, 2]","[0, 0, 0, 0]"
config-62,10,24,200,0.2,0.8,152061.72664019722,872.1998932077429,"[2, 4, 2, 2, 2, 6, 3, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 2, 4, 2]","[0, 0, 0, 0, 0]"
config-62,10,24,200,0.3,0.7,155547.69979281645,879.712843071421,"[2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 4, 0, 2]","[0, 0, 0, 0, 0]"
config-62,10,24,200,0.4,0.6,153358.56971707006,1029.1492942767027,"[2, 4, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 0, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,200,0.5,0.5,153331.57557114202,1001.4944714941387,"[2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 6, 2, 2, 2, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,200,0.6,0.4,153916.57884675183,1034.7123433052673,"[2, 0, 2, 2, 2, 6, 3, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 2, 4, 2, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,200,0.7,0.3,153309.12665824982,1006.5540535784542,"[2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 4, 2, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0]"
config-62,10,24,200,0.8,0.2,155517.68237296818,744.2286184749171,"[2, 0, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 2, 2, 2, 2, 4, 2]","[0, 0, 0, 0, 0]"
config-62,10,24,200,0.9,0.1,153447.0073871067,965.769527617801,"[2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 6, 2, 2, 2, 2, 0, 2]","[0, 0, 0, 0, 0, 0]"
config-63,2,24,10,0.1,0.9,156230.3379805411,166.64418679825317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0]
config-63,2,24,10,0.2,0.8,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,10,0.3,0.7,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,10,0.4,0.6,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,10,0.5,0.5,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,10,0.6,0.4,156230.3379805411,166.64418679825317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0]
config-63,2,24,10,0.7,0.3,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,10,0.8,0.2,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,10,0.9,0.1,156049.66766453278,569.0607503571863,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0]"
config-63,2,24,20,0.1,0.9,156230.3379805411,166.64418679825317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0]
config-63,2,24,20,0.2,0.8,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.3,0.7,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.4,0.6,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.5,0.5,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.6,0.4,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.7,0.3,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.8,0.2,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,20,0.9,0.1,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.1,0.9,156230.3379805411,166.64418679825317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0]
config-63,2,24,50,0.2,0.8,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.3,0.7,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.4,0.6,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.5,0.5,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.6,0.4,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.7,0.3,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.8,0.2,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,50,0.9,0.1,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.1,0.9,156230.3379805411,166.64418679825317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0]
config-63,2,24,100,0.2,0.8,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.3,0.7,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.4,0.6,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.5,0.5,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.6,0.4,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.7,0.3,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.8,0.2,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,100,0.9,0.1,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.1,0.9,156230.3379805411,166.64418679825317,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0]
config-63,2,24,200,0.2,0.8,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.3,0.7,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.4,0.6,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.5,0.5,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.6,0.4,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.7,0.3,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.8,0.2,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-63,2,24,200,0.9,0.1,155375.1304444807,372.5597542804906,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0]"
config-64,10,63,10,0.1,0.9,1137370.5143887887,2604.4961572945977,"[9, 7, 3, 9, 1, 0, 8, 3, 3, 3, 3, 3, 3, 0, 4, 2, 5, 7, 3, 3, 8, 4, 0, 4, 5, 2, 4, 4, 9, 3, 9, 3, 8, 8, 2, 8, 9, 3, 7, 3, 3, 5, 8, 6, 9, 3, 4, 3, 3, 2, 6, 0, 2, 9, 3, 5, 0, 8, 3, 0, 2, 4, 7]","[0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 1]"
config-64,10,63,10,0.2,0.8,1040744.0591030645,2521.528108694557,"[3, 9, 1, 9, 3, 8, 3, 4, 8, 2, 3, 3, 3, 3, 3, 2, 0, 5, 3, 8, 9, 0, 7, 4, 3, 8, 3, 7, 3, 8, 3, 9, 4, 8, 7, 2, 2, 3, 8, 5, 0, 9, 3, 1, 8, 7, 3, 3, 3, 0, 1, 3, 0, 9, 3, 3, 8, 2, 9, 3, 8, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1]"
config-64,10,63,10,0.3,0.7,1073026.4855635616,2226.002200813592,"[3, 9, 3, 0, 3, 3, 0, 3, 6, 2, 3, 3, 9, 0, 3, 7, 3, 6, 8, 4, 9, 3, 5, 4, 3, 3, 3, 9, 3, 2, 0, 3, 9, 8, 7, 4, 6, 4, 9, 3, 8, 4, 3, 8, 2, 8, 0, 3, 4, 7, 1, 3, 3, 2, 0, 8, 3, 8, 4, 8, 3, 3, 6]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]"
config-64,10,63,10,0.4,0.6,1076214.5239074214,1890.3161245123715,"[3, 9, 9, 3, 4, 8, 8, 3, 3, 0, 0, 9, 3, 3, 8, 4, 2, 3, 8, 3, 4, 9, 3, 8, 3, 4, 3, 3, 6, 8, 8, 5, 0, 8, 4, 3, 8, 3, 1, 3, 6, 8, 8, 7, 0, 0, 9, 3, 3, 3, 3, 3, 5, 8, 0, 3, 8, 8, 2, 9, 3, 4, 8]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
config-64,10,63,10,0.5,0.5,1080243.9970167645,2329.2795779622975,"[8, 3, 3, 2, 3, 8, 0, 3, 3, 9, 3, 8, 2, 3, 3, 3, 4, 3, 4, 0, 3, 9, 3, 8, 7, 9, 8, 3, 1, 4, 3, 9, 3, 0, 5, 0, 1, 8, 3, 2, 3, 0, 3, 7, 9, 3, 2, 6, 8, 3, 8, 9, 8, 5, 5, 0, 8, 8, 3, 3, 2, 5, 9]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 3]"
config-64,10,63,10,0.6,0.4,1117193.1281866767,1942.0550345326387,"[3, 3, 9, 8, 4, 3, 3, 2, 8, 3, 0, 3, 3, 3, 3, 2, 7, 4, 8, 4, 4, 3, 8, 1, 8, 3, 8, 2, 8, 9, 3, 9, 4, 1, 0, 3, 7, 9, 5, 4, 3, 5, 1, 0, 9, 3, 3, 3, 0, 3, 6, 3, 7, 8, 8, 3, 9, 9, 0, 3, 1, 7, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 2]"
config-64,10,63,10,0.7,0.3,1134426.0674292895,2987.2430291783544,"[3, 1, 3, 9, 9, 8, 8, 8, 0, 5, 3, 0, 3, 4, 4, 0, 2, 7, 8, 2, 3, 3, 8, 8, 5, 8, 3, 2, 2, 5, 3, 1, 3, 3, 4, 0, 0, 7, 9, 3, 3, 7, 8, 6, 7, 4, 3, 2, 3, 8, 1, 3, 8, 0, 3, 9, 0, 5, 9, 0, 9, 3, 1]","[1, 1, 0, 0, 1, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
config-64,10,63,10,0.8,0.2,1094728.2581054356,2742.3537055959687,"[9, 7, 3, 3, 3, 9, 2, 0, 3, 4, 7, 3, 0, 8, 8, 1, 8, 3, 7, 8, 4, 8, 4, 3, 8, 1, 2, 3, 3, 6, 0, 3, 2, 3, 7, 8, 5, 9, 4, 4, 3, 9, 3, 5, 3, 3, 3, 0, 4, 8, 0, 8, 4, 1, 7, 3, 8, 4, 3, 1, 8, 3, 9]","[0, 0, 0, 0, 0, 1, 3, 2, 1, 0, 1, 0, 1, 1, 1, 1, 0, 3]"
config-64,10,63,10,0.9,0.1,1091860.6991522226,2702.6650299900466,"[8, 1, 0, 0, 3, 3, 9, 3, 4, 3, 7, 7, 8, 3, 3, 7, 8, 0, 2, 0, 8, 0, 8, 8, 3, 0, 3, 0, 0, 1, 4, 3, 8, 8, 7, 5, 1, 0, 8, 3, 0, 9, 3, 7, 0, 3, 8, 5, 3, 3, 2, 3, 5, 3, 8, 2, 4, 0, 5, 0, 4, 3, 3]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 1, 1, 1, 1]"
config-64,10,63,20,0.1,0.9,953296.447048753,2047.8905960974648,"[8, 7, 0, 3, 8, 3, 3, 9, 8, 7, 8, 9, 3, 8, 3, 7, 3, 3, 3, 3, 2, 3, 8, 3, 2, 8, 8, 3, 4, 3, 8, 3, 3, 8, 4, 7, 6, 7, 1, 3, 8, 4, 3, 2, 5, 3, 3, 3, 3, 3, 3, 0, 3, 8, 3, 6, 3, 3, 3, 9, 3, 8, 3]","[0, 1, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 1]"
config-64,10,63,20,0.2,0.8,907900.598542434,2665.6430530967577,"[3, 8, 0, 2, 3, 3, 1, 3, 3, 1, 8, 3, 3, 5, 8, 8, 1, 8, 3, 3, 0, 9, 3, 0, 3, 5, 3, 7, 3, 6, 3, 3, 3, 4, 0, 2, 4, 3, 0, 8, 3, 3, 3, 8, 3, 9, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 2, 1, 3, 3, 3, 3, 8]","[0, 1, 2, 0, 1, 0, 3, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
config-64,10,63,20,0.3,0.7,914404.6969718705,2555.540845278892,"[0, 5, 3, 1, 3, 3, 0, 3, 3, 2, 3, 3, 8, 7, 3, 8, 5, 5, 3, 8, 4, 3, 0, 8, 3, 0, 3, 8, 4, 9, 8, 3, 3, 8, 0, 4, 2, 3, 7, 3, 8, 4, 3, 8, 8, 3, 3, 8, 0, 3, 6, 3, 0, 2, 3, 3, 3, 3, 8, 3, 3, 8, 0]","[0, 3, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]"
config-64,10,63,20,0.4,0.6,894881.7035701564,2343.8138657424875,"[3, 3, 0, 3, 0, 2, 0, 3, 3, 0, 3, 4, 3, 3, 8, 5, 1, 8, 8, 0, 8, 3, 4, 3, 3, 3, 8, 3, 0, 4, 3, 3, 3, 3, 0, 2, 6, 3, 7, 2, 3, 4, 3, 3, 4, 3, 3, 3, 4, 8, 8, 5, 3, 2, 8, 3, 3, 3, 3, 3, 4, 3, 3]","[0, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
config-64,10,63,20,0.5,0.5,940188.79028324,2060.101372089644,"[8, 2, 0, 9, 3, 3, 8, 3, 9, 6, 3, 5, 3, 3, 3, 3, 3, 5, 0, 3, 3, 3, 8, 3, 0, 7, 3, 1, 3, 4, 4, 3, 8, 3, 8, 3, 7, 9, 3, 5, 3, 0, 0, 7, 3, 3, 9, 8, 3, 3, 7, 9, 3, 3, 3, 8, 3, 3, 0, 3, 3, 1, 0]","[0, 1, 0, 0, 0, 1, 3, 2, 0, 0, 0, 0, 0, 1]"
config-64,10,63,20,0.6,0.4,964833.403094809,2616.248525379431,"[4, 8, 3, 9, 8, 3, 0, 3, 8, 5, 8, 0, 3, 7, 3, 4, 2, 8, 4, 3, 4, 3, 5, 3, 3, 3, 3, 4, 8, 3, 3, 0, 0, 3, 5, 7, 5, 3, 0, 6, 8, 7, 5, 3, 3, 4, 8, 3, 2, 8, 4, 8, 9, 3, 3, 3, 9, 3, 0, 3, 3, 3, 3]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 2, 1]"
config-64,10,63,20,0.7,0.3,941177.82369685,2787.3023014115765,"[3, 9, 3, 8, 3, 1, 8, 8, 0, 8, 3, 8, 5, 3, 3, 9, 2, 9, 4, 3, 3, 0, 8, 3, 9, 3, 3, 5, 3, 7, 0, 8, 3, 0, 4, 0, 7, 9, 1, 6, 8, 3, 3, 8, 0, 3, 3, 3, 3, 9, 5, 8, 0, 3, 3, 5, 3, 9, 3, 3, 5, 3, 3]","[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
config-64,10,63,20,0.8,0.2,871007.4452920703,2719.7598888683447,"[3, 8, 3, 8, 3, 0, 0, 3, 2, 9, 3, 3, 3, 8, 8, 8, 4, 3, 3, 3, 3, 3, 9, 3, 3, 0, 4, 5, 3, 2, 0, 8, 7, 3, 3, 3, 2, 3, 5, 1, 3, 9, 3, 6, 3, 3, 4, 3, 3, 0, 6, 3, 3, 8, 8, 9, 4, 3, 3, 4, 3, 3, 3]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1]"
config-64,10,63,20,0.9,0.1,921423.2644177015,2751.992649720265,"[9, 3, 3, 3, 3, 3, 3, 3, 9, 9, 2, 0, 3, 4, 3, 3, 2, 3, 1, 3, 3, 3, 8, 3, 0, 7, 8, 5, 0, 1, 4, 3, 3, 3, 9, 0, 8, 0, 4, 3, 3, 7, 3, 2, 8, 8, 3, 3, 8, 3, 9, 9, 3, 9, 9, 3, 3, 3, 1, 3, 3, 3, 8]","[0, 0, 1, 0, 2, 0, 3, 1, 1, 0, 1, 1, 0, 0, 0, 1, 2]"
config-64,10,63,50,0.1,0.9,759922.3293531026,2095.4944917970515,"[3, 8, 8, 3, 8, 3, 9, 3, 0, 9, 8, 3, 3, 3, 3, 3, 3, 3, 8, 3, 3, 3, 8, 9, 7, 3, 3, 3, 3, 9, 3, 8, 3, 3, 5, 2, 3, 4, 8, 4, 3, 3, 3, 2, 3, 3, 8, 3, 3, 3, 3, 3, 7, 4, 3, 3, 3, 8, 3, 3, 3, 3, 3]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
config-64,10,63,50,0.2,0.8,781991.6346012811,2500.445417780173,"[3, 5, 3, 3, 8, 3, 9, 3, 4, 2, 3, 3, 8, 2, 3, 3, 3, 3, 8, 8, 5, 3, 3, 3, 0, 3, 3, 3, 3, 8, 3, 8, 3, 3, 7, 0, 4, 3, 8, 6, 3, 3, 3, 3, 3, 3, 3, 3, 5, 9, 7, 3, 5, 0, 9, 3, 0, 3, 3, 3, 3, 3, 3]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
config-64,10,63,50,0.3,0.7,786932.3137652705,1997.4578341825209,"[3, 9, 4, 3, 3, 3, 3, 0, 8, 9, 3, 3, 8, 3, 3, 3, 4, 3, 3, 4, 3, 8, 3, 3, 3, 0, 2, 3, 3, 5, 3, 9, 3, 3, 2, 3, 6, 3, 8, 8, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 8, 3, 0, 3, 8, 3, 9, 3, 3, 3]","[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
config-64,10,63,50,0.4,0.6,720523.156674727,1700.1756269668226,"[3, 4, 3, 3, 3, 3, 3, 3, 0, 8, 3, 3, 8, 0, 3, 7, 3, 5, 3, 4, 3, 3, 3, 3, 3, 9, 3, 2, 3, 8, 8, 3, 3, 3, 7, 3, 3, 3, 1, 8, 8, 3, 3, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
config-64,10,63,50,0.5,0.5,803792.3259032492,2579.53259068664,"[5, 0, 3, 3, 3, 3, 8, 3, 3, 6, 3, 5, 3, 0, 8, 2, 9, 9, 3, 3, 3, 3, 4, 3, 7, 3, 3, 5, 3, 9, 3, 3, 3, 0, 2, 0, 4, 3, 7, 3, 3, 8, 3, 3, 3, 8, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 3, 8, 0, 3, 3, 3, 3]","[0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 1, 0, 1, 0, 0, 0]"
