config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm,is_perfect
config-57,7,59,50,0.9,0.1,272587.0681541231,223975.10476430555,"[5, 4, 2, 6, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 6, 4, 6, 6, 2, 6, 6, 4, 6, 4, 6, 4, 6, 5, 6, 4, 4, 6, 4, 5, 6, 6, 6, 5, 4, 4, 6, 6, 6, 4, 4, 6, 6, 1, 6, 4, 4, 6, 4, 4, 4, 4, 4, 4]","[3, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 3, 0, 0, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.1,0.9,382083.37554527895,72555.98597293395,"[4, 4, 5, 0, 4, 2, 5, 4, 5, 4, 5, 6, 5, 4, 1, 5, 6, 2, 5, 4, 2, 6, 3, 5, 1, 0, 4, 6, 3, 1, 5, 2, 5, 2, 4, 0, 2, 5, 0, 6, 2, 3, 5, 0, 3, 2, 4, 0, 3, 2, 2, 0, 5, 1, 6, 0, 0, 2, 0]","[1, 1, 3, 1, 1, 0, 3, 1, 3, 1, 3, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 1, 0, 4, 0, 3, 0, 2, 0, 1, 1, 0, 3, 1, 0, 0, 2, 3, 1, 4, 0, 0, 1, 3, 0, 0, 1, 3, 0, 0, 1, 1, 0, 1]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, True, False, True, False, False, True, False, False, False, True, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.2,0.8,362625.849089242,75309.64035715394,"[2, 2, 5, 2, 5, 5, 4, 5, 3, 5, 4, 4, 2, 4, 0, 6, 4, 5, 5, 0, 6, 4, 2, 1, 6, 1, 5, 0, 3, 4, 4, 5, 3, 4, 4, 5, 0, 2, 2, 2, 0, 6, 5, 0, 6, 2, 5, 0, 3, 1, 2, 0, 4, 2, 1, 6, 6, 6, 4]","[0, 0, 3, 0, 3, 3, 0, 3, 4, 3, 1, 1, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 0, 0, 3, 1, 4, 1, 1, 2, 2, 1, 1, 3, 1, 0, 0, 0, 1, 0, 3, 1, 0, 0, 3, 1, 3, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, True, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.3,0.7,350685.262125819,78691.43633258759,"[2, 2, 0, 2, 4, 4, 4, 0, 0, 0, 0, 6, 2, 2, 4, 3, 5, 6, 5, 2, 6, 5, 5, 3, 4, 4, 4, 5, 5, 1, 2, 5, 1, 4, 2, 6, 1, 6, 4, 3, 5, 1, 2, 5, 5, 4, 6, 6, 5, 3, 5, 5, 0, 5, 6, 5, 6, 4, 4]","[0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 2, 3, 3, 1, 1, 1, 3, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 4, 3, 0, 0, 3, 3, 1, 0, 0, 3, 4, 3, 3, 1, 3, 0, 3, 0, 1, 1]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, False, True, False, False, True, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.4,0.6,327981.58870272,88752.32591700659,"[0, 4, 2, 2, 5, 4, 4, 5, 2, 2, 2, 6, 2, 2, 1, 5, 5, 5, 4, 4, 4, 5, 1, 6, 2, 6, 0, 4, 5, 6, 0, 6, 6, 2, 5, 6, 1, 6, 4, 5, 4, 6, 4, 5, 3, 4, 5, 6, 6, 4, 4, 0, 4, 5, 6, 6, 5, 6, 4]","[1, 1, 0, 0, 3, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 1, 1, 3, 0, 0, 0, 0, 1, 1, 3, 0, 1, 0, 0, 0, 3, 0, 0, 0, 1, 3, 1, 0, 1, 3, 4, 1, 0, 0, 0, 1, 1, 1, 1, 3, 0, 0, 3, 0, 1]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False]"
config-57,7,59,100,0.5,0.5,321901.792013922,93659.42260079984,"[0, 4, 3, 6, 5, 2, 5, 0, 2, 5, 5, 6, 5, 0, 5, 6, 4, 4, 6, 2, 4, 5, 5, 1, 2, 6, 4, 5, 4, 1, 2, 5, 6, 0, 5, 6, 6, 6, 2, 4, 4, 4, 4, 4, 4, 4, 1, 1, 6, 6, 4, 5, 4, 6, 2, 2, 6, 4, 6]","[1, 1, 4, 0, 3, 0, 3, 1, 0, 3, 3, 0, 3, 1, 0, 0, 0, 1, 0, 0, 1, 2, 3, 0, 0, 0, 1, 3, 1, 0, 0, 3, 0, 1, 3, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.6,0.4,307653.828079009,108992.23569156378,"[5, 5, 2, 6, 5, 5, 2, 5, 2, 2, 0, 6, 2, 5, 6, 6, 4, 4, 4, 4, 6, 4, 4, 4, 4, 6, 2, 4, 5, 6, 4, 6, 6, 4, 4, 6, 6, 1, 5, 5, 6, 1, 4, 4, 6, 0, 6, 5, 1, 4, 4, 4, 4, 0, 5, 4, 6, 4, 6]","[3, 3, 0, 0, 3, 3, 0, 3, 0, 0, 1, 0, 0, 3, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 3, 3, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 1, 1, 3, 1, 0, 1, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.7,0.3,294676.8487031343,125469.72112432789,"[2, 5, 5, 4, 2, 5, 5, 5, 5, 2, 4, 6, 5, 2, 4, 6, 5, 4, 6, 4, 6, 5, 4, 6, 4, 6, 5, 4, 4, 6, 4, 6, 6, 4, 4, 6, 6, 6, 4, 4, 4, 5, 4, 6, 4, 4, 1, 6, 1, 6, 4, 4, 4, 6, 5, 1, 6, 6, 6]","[0, 3, 3, 0, 0, 3, 3, 3, 3, 0, 1, 0, 3, 0, 1, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 3, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 3, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 3, 0, 0, 0, 0]","[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.8,0.2,280323.1000898405,174492.16738523397,"[4, 4, 4, 6, 5, 4, 4, 4, 4, 4, 4, 6, 4, 2, 6, 6, 5, 4, 6, 4, 6, 5, 4, 6, 4, 1, 4, 4, 6, 6, 4, 6, 1, 5, 4, 6, 1, 1, 6, 4, 6, 5, 4, 6, 4, 4, 6, 6, 6, 6, 4, 4, 4, 6, 5, 5, 6, 5, 5]","[1, 1, 1, 0, 3, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 0, 1, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 3, 3, 0, 3, 3]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,100,0.9,0.1,278392.7152216876,198720.47422125514,"[6, 4, 4, 2, 4, 2, 6, 4, 2, 4, 4, 6, 4, 4, 4, 6, 5, 1, 6, 6, 5, 4, 5, 6, 4, 6, 4, 6, 6, 6, 4, 6, 6, 4, 5, 6, 6, 6, 4, 6, 5, 6, 4, 6, 5, 4, 6, 4, 6, 4, 4, 6, 4, 4, 5, 6, 6, 4, 6]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 1, 0, 3, 0, 1, 0, 3, 1, 0, 1, 0, 1, 1, 0, 1, 1, 3, 0, 0, 1, 0]","[False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.1,0.9,381026.4559811903,71714.19892607027,"[5, 4, 0, 2, 5, 0, 5, 0, 5, 5, 5, 5, 0, 5, 3, 5, 2, 4, 5, 4, 2, 6, 0, 2, 6, 2, 0, 2, 4, 5, 2, 3, 4, 4, 0, 1, 2, 3, 2, 4, 6, 0, 6, 4, 2, 4, 3, 2, 5, 3, 2, 5, 2, 4, 4, 1, 1, 6, 3]","[3, 1, 1, 0, 3, 1, 3, 1, 3, 3, 3, 0, 1, 3, 4, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 2, 1, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 4, 0, 3, 0, 1, 1, 0, 0, 0, 4]","[False, False, False, True, False, False, False, False, False, False, False, True, False, False, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, True, False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.2,0.8,363454.34831233346,74270.17742630558,"[2, 5, 0, 0, 5, 0, 2, 2, 5, 5, 0, 2, 2, 2, 4, 4, 4, 6, 6, 4, 5, 4, 3, 6, 5, 5, 2, 5, 0, 6, 2, 3, 6, 2, 2, 1, 1, 3, 1, 6, 4, 4, 0, 5, 4, 4, 4, 3, 5, 4, 4, 0, 4, 5, 4, 6, 6, 5, 3]","[0, 3, 1, 1, 3, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 4, 0, 3, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 1, 3, 1, 1, 0, 4, 3, 1, 1, 1, 1, 3, 1, 0, 0, 3, 4]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, True, False, True, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.3,0.7,348467.2510473282,78520.9769381649,"[2, 2, 0, 4, 5, 2, 5, 4, 5, 2, 2, 6, 5, 2, 0, 1, 4, 0, 6, 4, 4, 4, 4, 5, 4, 5, 4, 0, 2, 6, 2, 5, 6, 4, 5, 6, 6, 5, 5, 4, 6, 1, 0, 5, 0, 5, 5, 3, 1, 6, 0, 1, 4, 2, 4, 6, 5, 3, 6]","[0, 0, 1, 0, 3, 0, 3, 1, 3, 0, 0, 0, 3, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 2, 0, 1, 3, 0, 0, 2, 3, 1, 0, 0, 1, 3, 1, 3, 0, 4, 0, 0, 1, 0, 1, 0, 1, 0, 3, 4, 0]","[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, False, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, True, False, False]"
config-57,7,59,200,0.4,0.6,332914.3401512674,87142.53278070342,"[5, 2, 2, 1, 3, 5, 0, 0, 4, 0, 2, 1, 4, 4, 0, 5, 4, 5, 6, 5, 4, 5, 4, 6, 0, 6, 4, 4, 6, 6, 2, 1, 5, 4, 4, 5, 6, 1, 4, 2, 1, 6, 2, 5, 5, 2, 5, 6, 6, 5, 4, 0, 5, 4, 5, 5, 6, 5, 6]","[3, 0, 0, 0, 4, 3, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 2, 0, 3, 1, 3, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 1, 0, 0, 0, 0, 3, 3, 0, 3, 0, 0, 3, 1, 1, 3, 1, 3, 3, 0, 3, 0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.5,0.5,321765.04507165705,92562.10038620062,"[2, 0, 5, 4, 0, 0, 2, 2, 2, 5, 5, 6, 4, 2, 4, 6, 5, 4, 6, 4, 4, 5, 5, 6, 2, 6, 5, 4, 6, 6, 2, 5, 1, 4, 2, 6, 6, 6, 4, 5, 5, 5, 4, 4, 4, 5, 1, 2, 6, 1, 0, 4, 4, 6, 4, 1, 6, 4, 6]","[0, 1, 3, 0, 1, 1, 0, 0, 0, 3, 3, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 2, 3, 0, 0, 0, 3, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 3, 3, 3, 1, 1, 1, 3, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]","[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.6,0.4,310600.0355095101,107889.80675821424,"[5, 4, 5, 5, 5, 5, 4, 0, 2, 2, 2, 6, 5, 5, 6, 6, 6, 4, 4, 5, 6, 0, 4, 4, 4, 6, 5, 4, 6, 6, 5, 1, 5, 4, 4, 4, 6, 6, 4, 2, 2, 6, 4, 4, 2, 4, 1, 6, 1, 6, 4, 5, 4, 4, 4, 6, 1, 6, 1]","[3, 1, 3, 0, 3, 3, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 1, 1, 2, 0, 1, 1, 1, 1, 0, 3, 1, 0, 0, 3, 0, 3, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 3, 1, 1, 1, 0, 0, 0, 0]","[False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.7,0.3,294561.62625610316,130108.05380719138,"[4, 5, 5, 6, 5, 2, 4, 2, 2, 2, 5, 6, 4, 2, 4, 6, 5, 4, 6, 5, 6, 1, 4, 6, 4, 6, 4, 5, 6, 1, 2, 6, 6, 4, 4, 6, 4, 6, 5, 4, 4, 6, 4, 6, 4, 4, 6, 6, 6, 5, 4, 5, 5, 4, 4, 6, 6, 4, 6]","[1, 3, 3, 0, 3, 0, 0, 0, 0, 0, 3, 0, 1, 0, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 3, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 3, 1, 3, 3, 1, 1, 0, 0, 1, 0]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.8,0.2,275075.4845700364,190953.3958106399,"[4, 4, 4, 6, 4, 4, 4, 2, 4, 4, 4, 6, 4, 4, 6, 6, 4, 5, 6, 6, 6, 4, 4, 6, 6, 6, 4, 5, 4, 6, 4, 6, 5, 4, 4, 6, 6, 5, 6, 4, 6, 6, 5, 4, 5, 4, 1, 4, 6, 6, 4, 5, 4, 5, 6, 5, 6, 4, 6]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0, 3, 0, 1, 0, 0, 3, 1, 3, 1, 0, 1, 0, 0, 1, 3, 1, 3, 0, 3, 0, 1, 0]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]"
config-57,7,59,200,0.9,0.1,268137.53733553167,225170.15365276654,"[4, 4, 4, 6, 4, 4, 4, 5, 4, 4, 5, 6, 4, 4, 6, 6, 4, 4, 6, 6, 6, 6, 4, 6, 5, 6, 4, 4, 6, 6, 5, 6, 6, 4, 6, 6, 6, 6, 4, 4, 4, 6, 4, 6, 6, 4, 6, 4, 1, 6, 4, 4, 4, 6, 4, 6, 1, 4, 4]","[1, 1, 1, 0, 1, 1, 0, 3, 1, 1, 3, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]","[False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
config-58,1,22,10,0.1,0.9,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.2,0.8,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.3,0.7,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.4,0.6,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.5,0.5,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.6,0.4,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.7,0.3,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.8,0.2,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,10,0.9,0.1,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.1,0.9,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.2,0.8,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.3,0.7,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.4,0.6,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.5,0.5,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.6,0.4,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.7,0.3,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.8,0.2,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,20,0.9,0.1,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
config-58,1,22,50,0.1,0.9,197683.46307270398,38867.79725968464,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 4, 1, 4, 4, 4, 3, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4]","[True, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False]"
