config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm,is_perfect
config-1,67,24,10,0.1,0.9,43839.88154214316,12108.09401286392,"[4, 12, 33, 44, 56, 27, 33, 46, 8, 57, 22, 4, 55, 22, 64, 55, 28, 37, 9, 19, 7, 14, 6, 50]","[0, 2, 2, 0, 0, 1, 2, 1, 0, 0, 0, 2, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, False, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.2,0.8,42111.717305685335,12658.122346341886,"[30, 32, 50, 3, 34, 36, 4, 8, 3, 1, 25, 51, 3, 18, 41, 29, 42, 38, 48, 40, 36, 2, 37, 45]","[0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 3, 2, 1, 2, 1, 0, 0, 0, 1, 0, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.3,0.7,41818.53522288645,12832.034623417572,"[14, 33, 64, 3, 36, 18, 19, 43, 40, 22, 28, 6, 50, 30, 1, 29, 22, 38, 48, 9, 22, 14, 4, 39]","[0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 3, 0, 2, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.4,0.6,41774.6649571488,12717.354097058238,"[19, 37, 50, 9, 41, 40, 4, 4, 31, 45, 28, 34, 30, 50, 48, 17, 40, 44, 36, 36, 33, 18, 41, 29]","[0, 0, 1, 0, 0, 0, 2, 0, 2, 0, 1, 4, 0, 1, 3, 2, 1, 0, 0, 0, 2, 0, 2, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.5,0.5,40867.25442236875,13104.505983675635,"[35, 28, 33, 18, 3, 14, 37, 48, 6, 44, 64, 6, 0, 41, 1, 18, 19, 31, 4, 45, 3, 41, 34, 51]","[0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, False, True, True, True, False, True, False, True]"
config-1,67,24,10,0.6,0.4,40543.273560106325,14090.896365223425,"[43, 27, 22, 8, 41, 27, 12, 55, 30, 4, 48, 33, 8, 51, 44, 29, 29, 45, 22, 39, 41, 28, 6, 36]","[0, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 2, 1, 1, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.7,0.3,40705.11998783679,14098.189323486415,"[19, 34, 6, 50, 22, 1, 36, 7, 48, 1, 37, 45, 45, 3, 48, 41, 6, 33, 18, 3, 31, 38, 41, 37]","[0, 3, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 1, 1, 0, 0, 2, 1, 2, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.8,0.2,41333.0349419461,15485.459005112496,"[14, 7, 29, 3, 12, 30, 64, 10, 45, 19, 64, 42, 3, 12, 7, 18, 6, 64, 46, 3, 36, 3, 42, 3]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, False, True, True, True, True, True, False, True, False, True]"
config-1,67,24,10,0.9,0.1,39796.65127600396,15711.0881379708,"[31, 18, 6, 45, 3, 46, 41, 7, 42, 7, 64, 45, 24, 41, 29, 48, 3, 14, 55, 16, 12, 43, 45, 29]","[0, 0, 1, 0, 0, 1, 2, 0, 4, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 3, 0, 0, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, False, False, True]"
config-1,67,24,20,0.1,0.9,41172.208766027616,11182.628867402214,"[36, 42, 42, 4, 48, 44, 33, 57, 41, 55, 64, 50, 9, 40, 64, 36, 25, 28, 16, 3, 6, 7, 4, 37]","[0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, False, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.2,0.8,41102.727286657646,11533.364895195458,"[4, 37, 42, 55, 36, 30, 64, 3, 31, 32, 16, 42, 8, 40, 48, 25, 33, 7, 57, 8, 34, 22, 64, 28]","[0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 4, 0, 1, 3, 1, 2, 0, 0, 0, 4, 0, 0, 1]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.3,0.7,38973.88067053636,12380.032787530787,"[57, 42, 50, 31, 29, 35, 40, 22, 7, 40, 18, 41, 37, 42, 42, 36, 38, 16, 28, 8, 6, 14, 34, 3]","[0, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 4, 2, 0, 1, 1, 1, 0, 1, 0, 4, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.4,0.6,40012.449510495004,11965.106241617515,"[6, 1, 22, 18, 7, 15, 42, 8, 33, 31, 28, 19, 37, 41, 48, 48, 42, 38, 51, 4, 45, 32, 40, 25]","[0, 1, 3, 0, 0, 1, 4, 0, 2, 0, 1, 0, 0, 2, 3, 0, 2, 1, 0, 0, 0, 0, 1, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.5,0.5,38798.459272225395,12475.269333606728,"[45, 15, 14, 48, 57, 31, 6, 31, 40, 4, 29, 41, 37, 19, 42, 7, 42, 64, 28, 5, 41, 38, 4, 36]","[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 2, 0, 2, 0, 1, 0, 2, 1, 2, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.6,0.4,37742.79078576506,13152.402371761957,"[9, 35, 33, 19, 3, 22, 6, 32, 41, 36, 28, 4, 14, 42, 1, 37, 28, 27, 29, 18, 36, 28, 22, 7]","[0, 2, 2, 0, 0, 0, 1, 0, 2, 0, 1, 2, 0, 4, 1, 0, 1, 1, 1, 0, 0, 1, 3, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.7,0.3,37701.15265450217,13926.061694362434,"[14, 48, 6, 64, 3, 19, 57, 48, 34, 37, 1, 6, 9, 8, 34, 14, 42, 32, 18, 31, 45, 2, 36, 36]","[0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 4, 0, 2, 0, 0, 0, 0, 1, 0, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.8,0.2,38219.86176362021,14646.949155290755,"[32, 38, 34, 19, 29, 48, 6, 31, 42, 14, 27, 6, 36, 29, 41, 48, 42, 45, 36, 48, 22, 45, 32, 57]","[0, 1, 4, 0, 1, 0, 1, 0, 4, 0, 1, 1, 0, 1, 2, 0, 2, 0, 0, 0, 3, 0, 3, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,20,0.9,0.1,36717.314440720285,15736.14595416692,"[45, 48, 33, 3, 45, 37, 6, 3, 36, 22, 36, 6, 8, 33, 44, 29, 29, 38, 45, 45, 22, 41, 41, 48]","[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1, 1, 1, 0, 0, 3, 0, 2, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.1,0.9,41370.84466591258,11242.512468129364,"[14, 28, 41, 6, 36, 31, 4, 22, 6, 8, 48, 33, 26, 64, 42, 25, 7, 64, 57, 4, 42, 52, 50, 37]","[0, 1, 2, 0, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 4, 2, 1, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.2,0.8,39880.5136002996,11505.544402377831,"[41, 36, 33, 55, 48, 3, 57, 22, 6, 18, 25, 40, 37, 22, 42, 37, 33, 38, 64, 45, 9, 7, 41, 28]","[0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 3, 2, 0, 2, 1, 0, 0, 0, 0, 2, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.3,0.7,38639.54098628463,11793.191630223128,"[6, 42, 22, 36, 64, 27, 64, 18, 33, 4, 3, 6, 37, 42, 48, 48, 28, 1, 37, 7, 4, 45, 36, 57]","[0, 2, 3, 0, 0, 1, 0, 0, 2, 0, 0, 1, 0, 4, 3, 0, 1, 1, 0, 0, 2, 0, 0, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.4,0.6,39043.20041925132,11955.38516794037,"[14, 57, 41, 3, 37, 31, 22, 7, 6, 41, 25, 41, 22, 48, 42, 45, 40, 48, 36, 4, 4, 64, 34, 50]","[0, 0, 2, 0, 0, 0, 3, 0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 2, 0, 4, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.5,0.5,37225.27126634023,12646.303051463,"[19, 28, 42, 3, 3, 36, 34, 45, 4, 14, 25, 41, 37, 40, 42, 31, 4, 38, 16, 36, 37, 28, 6, 18]","[0, 1, 2, 0, 0, 0, 4, 0, 2, 0, 1, 2, 0, 1, 2, 0, 2, 1, 1, 0, 0, 1, 1, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.6,0.4,36558.41834607319,13311.670132951376,"[14, 1, 4, 22, 36, 16, 22, 29, 34, 45, 38, 6, 31, 34, 35, 28, 44, 48, 3, 18, 41, 45, 41, 28]","[0, 1, 2, 0, 0, 1, 3, 1, 4, 0, 1, 1, 0, 4, 2, 1, 2, 0, 0, 0, 2, 0, 2, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.7,0.3,36893.56270061668,13982.314005023643,"[18, 18, 6, 37, 3, 31, 45, 32, 36, 19, 1, 22, 22, 34, 35, 28, 36, 29, 3, 31, 41, 38, 34, 7]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 4, 2, 1, 0, 1, 0, 0, 2, 1, 4, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.8,0.2,36587.560714211526,14502.761718649104,"[37, 42, 34, 3, 31, 46, 36, 19, 6, 6, 1, 22, 8, 45, 1, 18, 42, 28, 29, 18, 34, 28, 45, 36]","[0, 2, 4, 0, 0, 1, 0, 0, 1, 0, 1, 3, 0, 0, 1, 0, 2, 1, 1, 0, 4, 1, 0, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,50,0.9,0.1,36094.36977362161,14289.297614931078,"[9, 42, 45, 41, 48, 3, 40, 31, 34, 37, 45, 34, 3, 22, 18, 36, 42, 36, 28, 29, 42, 28, 22, 36]","[0, 2, 0, 0, 0, 0, 1, 0, 4, 0, 0, 4, 0, 3, 0, 0, 2, 0, 1, 1, 4, 1, 3, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.1,0.9,42847.6272210392,11231.449215919376,"[22, 25, 4, 61, 6, 19, 64, 32, 37, 4, 57, 33, 36, 34, 28, 8, 42, 3, 16, 14, 51, 9, 41, 50]","[0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 1, 0, 2, 0, 1, 0, 0, 0, 2, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.2,0.8,38719.32035798305,11655.372577725388,"[14, 15, 42, 7, 48, 8, 64, 18, 41, 37, 50, 6, 31, 31, 42, 16, 44, 38, 37, 22, 4, 36, 22, 28]","[0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 2, 1, 2, 1, 0, 0, 2, 0, 3, 1]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.3,0.7,38946.49348689961,11720.91073029527,"[22, 6, 40, 32, 3, 36, 41, 37, 31, 64, 38, 33, 41, 14, 44, 48, 42, 25, 18, 8, 4, 29, 57, 28]","[0, 1, 1, 0, 0, 0, 2, 0, 2, 0, 1, 2, 0, 0, 2, 0, 2, 1, 0, 0, 2, 1, 0, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.4,0.6,37094.83386458927,12443.115177294838,"[37, 42, 22, 31, 48, 18, 36, 29, 40, 37, 28, 42, 41, 41, 44, 22, 25, 38, 64, 3, 6, 45, 34, 3]","[0, 2, 3, 0, 0, 0, 0, 1, 1, 0, 1, 4, 0, 2, 2, 0, 1, 1, 0, 0, 1, 0, 4, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.5,0.5,37031.53498031442,12732.177837074756,"[41, 6, 42, 31, 36, 8, 22, 14, 12, 45, 18, 40, 9, 41, 42, 37, 44, 1, 48, 9, 42, 38, 34, 3]","[0, 1, 2, 0, 0, 0, 3, 0, 3, 0, 0, 1, 0, 2, 2, 0, 2, 1, 0, 0, 4, 1, 4, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.6,0.4,36235.75233326514,12886.173582916294,"[3, 38, 41, 18, 36, 29, 4, 18, 33, 14, 1, 40, 22, 34, 48, 28, 42, 28, 3, 31, 34, 45, 6, 28]","[0, 1, 2, 0, 0, 1, 2, 0, 2, 0, 1, 1, 0, 4, 3, 1, 2, 1, 0, 0, 4, 0, 1, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.7,0.3,35898.70201364884,15248.808748162868,"[31, 1, 6, 7, 36, 14, 34, 3, 41, 45, 28, 40, 31, 42, 34, 45, 18, 29, 36, 3, 37, 3, 36, 28]","[0, 1, 1, 0, 0, 0, 4, 0, 2, 0, 1, 1, 0, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.8,0.2,35452.283561540535,14949.6416602705,"[24, 42, 42, 45, 45, 3, 6, 3, 33, 18, 1, 34, 36, 48, 42, 29, 28, 3, 36, 31, 40, 29, 34, 36]","[0, 2, 2, 0, 0, 0, 1, 0, 2, 0, 1, 4, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 4, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,100,0.9,0.1,35191.45374410599,15774.369044246117,"[14, 42, 6, 36, 45, 3, 34, 22, 22, 45, 28, 34, 0, 41, 42, 45, 42, 1, 36, 36, 6, 18, 6, 28]","[0, 2, 1, 0, 0, 0, 4, 0, 3, 0, 1, 4, 0, 2, 2, 0, 2, 1, 0, 0, 1, 0, 1, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.1,0.9,41823.18205631882,11161.877077380688,"[8, 42, 9, 22, 50, 48, 33, 64, 4, 40, 28, 37, 30, 6, 41, 3, 42, 64, 51, 4, 40, 25, 50, 18]","[0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 1, 1, 1, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.2,0.8,39109.390865644076,11465.331897363421,"[8, 38, 42, 16, 7, 45, 33, 64, 37, 48, 57, 41, 3, 40, 42, 28, 28, 22, 36, 9, 34, 15, 4, 64]","[0, 1, 2, 1, 0, 0, 2, 0, 0, 0, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 4, 1, 2, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.3,0.7,37372.11547739701,11831.749228608991,"[3, 42, 34, 45, 64, 37, 41, 3, 4, 22, 38, 6, 8, 22, 42, 37, 42, 25, 48, 18, 33, 28, 36, 64]","[0, 2, 4, 0, 0, 0, 2, 0, 2, 0, 1, 1, 0, 3, 2, 0, 2, 1, 0, 0, 2, 1, 0, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.4,0.6,37226.345948842536,12177.494940095485,"[8, 6, 29, 36, 3, 28, 4, 31, 64, 45, 38, 40, 37, 34, 42, 25, 42, 27, 22, 14, 22, 18, 41, 28]","[0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 0, 4, 2, 1, 2, 1, 0, 0, 3, 0, 2, 1]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.5,0.5,36746.25884996956,12415.227130019315,"[8, 42, 37, 36, 18, 45, 42, 36, 22, 22, 1, 40, 31, 34, 41, 28, 42, 29, 3, 14, 33, 28, 6, 64]","[0, 2, 0, 0, 0, 0, 4, 0, 3, 0, 1, 1, 0, 4, 2, 1, 2, 1, 0, 0, 2, 1, 1, 0]","[True, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.6,0.4,35825.88357281004,13112.503172762365,"[9, 35, 42, 31, 29, 36, 36, 3, 42, 45, 38, 22, 14, 40, 48, 28, 42, 18, 45, 37, 34, 3, 6, 28]","[0, 2, 2, 0, 1, 0, 0, 0, 4, 0, 1, 3, 0, 1, 3, 1, 2, 0, 0, 0, 4, 0, 1, 1]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.7,0.3,36134.42895341955,13429.568874371695,"[8, 32, 42, 36, 3, 37, 34, 18, 41, 36, 27, 36, 31, 33, 42, 28, 1, 38, 45, 29, 42, 15, 6, 3]","[0, 0, 2, 0, 0, 0, 4, 0, 2, 0, 1, 0, 0, 2, 2, 1, 1, 1, 0, 1, 4, 1, 1, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.8,0.2,34989.91925447966,16739.633997820827,"[31, 38, 34, 36, 18, 31, 34, 45, 42, 45, 29, 45, 3, 6, 42, 36, 42, 3, 36, 36, 34, 28, 6, 3]","[0, 1, 4, 0, 0, 0, 4, 0, 4, 0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 4, 1, 1, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-1,67,24,200,0.9,0.1,34917.77845236003,17937.894498046546,"[14, 28, 34, 18, 3, 45, 6, 36, 6, 45, 1, 36, 3, 34, 44, 36, 36, 1, 28, 14, 6, 31, 34, 3]","[0, 1, 4, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 4, 2, 0, 0, 1, 1, 0, 1, 0, 4, 0]","[True, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, True]"
config-2,57,46,10,0.1,0.9,101295.63777530545,20353.84415184486,"[33, 15, 25, 24, 42, 31, 16, 20, 41, 13, 26, 25, 20, 8, 0, 40, 56, 46, 29, 0, 35, 41, 8, 47, 11, 47, 28, 13, 6, 45, 45, 45, 28, 13, 18, 44, 12, 44, 40, 10, 13, 45, 40, 24, 37, 44]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 3, 3, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 4, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 3, 1, 2, 0, 2, 0]","[True, True, True, False, False, True, False, True, True, True, True, False, True, True, False, True, False, True, True, False, True, True, True, False, True, True, False, False, True, False, False, False, False, True, False, False, True, True, False, True, True, False, False, False, True, True]"
config-2,57,46,10,0.2,0.8,93492.18507293634,20024.547955431703,"[9, 22, 2, 25, 40, 28, 42, 26, 44, 32, 15, 40, 37, 10, 25, 16, 41, 7, 7, 9, 13, 18, 18, 48, 8, 4, 12, 24, 8, 15, 31, 33, 20, 17, 10, 43, 31, 29, 22, 40, 7, 4, 13, 35, 28, 28]","[0, 0, 0, 3, 2, 0, 1, 3, 0, 2, 1, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[True, True, True, False, False, True, False, True, True, False, True, False, True, True, False, False, True, True, True, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, False, True, True, False, True, False, False, True, False, True, True]"
config-2,57,46,10,0.3,0.7,91114.12829883202,19168.681387629327,"[16, 15, 20, 9, 41, 28, 0, 33, 5, 12, 16, 25, 18, 1, 13, 34, 6, 28, 23, 45, 42, 40, 26, 2, 15, 28, 0, 40, 15, 9, 0, 10, 21, 13, 0, 22, 47, 26, 20, 31, 13, 24, 40, 35, 24, 49]","[0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 3, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 0, 0, 0]","[True, True, True, False, False, True, False, True, True, False, True, False, True, True, False, True, True, True, True, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, False, True, True, False, True, True, False, False, False, True, True]"
config-2,57,46,10,0.4,0.6,94532.46194752085,20565.834241507262,"[41, 45, 19, 40, 34, 26, 24, 7, 0, 1, 11, 0, 18, 9, 45, 28, 38, 1, 9, 9, 35, 5, 12, 24, 49, 18, 13, 43, 22, 23, 5, 22, 44, 25, 1, 43, 35, 20, 28, 32, 0, 29, 1, 15, 15, 34]","[0, 1, 0, 2, 1, 3, 0, 0, 0, 1, 3, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2, 1, 0, 1, 1, 1, 0]","[True, False, True, False, False, True, False, True, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, False, False, True, False, False, True, False, True, False, False, True, False, False, True, True, False, True, False, False, True, False, True, True]"
config-2,57,46,10,0.5,0.5,94902.18223995216,22513.50659623039,"[39, 25, 12, 22, 37, 16, 33, 26, 7, 9, 15, 23, 16, 14, 22, 29, 0, 8, 1, 7, 17, 23, 17, 28, 25, 13, 24, 0, 35, 16, 7, 19, 29, 27, 24, 9, 4, 28, 24, 18, 10, 2, 41, 0, 45, 10]","[0, 0, 0, 0, 3, 0, 0, 3, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 1, 1, 0]","[True, True, True, False, False, True, False, True, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, False, True, True, False, False, True, True, True, False, True, True, False, False, True, True, False, True, False, False, False, False, True, True]"
config-2,57,46,10,0.6,0.4,92115.17912624872,24170.242309191566,"[39, 9, 1, 15, 25, 4, 9, 23, 15, 1, 25, 13, 45, 6, 40, 13, 31, 34, 1, 36, 24, 0, 15, 15, 23, 26, 16, 34, 22, 13, 20, 42, 18, 25, 45, 7, 27, 8, 15, 41, 18, 30, 16, 43, 42, 5]","[0, 0, 0, 1, 3, 1, 1, 0, 0, 1, 0, 1, 1, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 3, 0, 1, 0, 3, 1, 1, 2, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 1, 0]","[True, True, True, False, False, True, False, True, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, False, True, True, False, False, True, True, True, False, False, True, False, False, True, True, False, True, False, False, True, False, True, True]"
config-2,57,46,10,0.7,0.3,90349.9515204263,25132.694778019388,"[24, 9, 28, 5, 25, 16, 9, 26, 12, 16, 37, 7, 13, 24, 15, 15, 28, 4, 48, 34, 26, 29, 19, 49, 15, 16, 44, 12, 35, 16, 12, 44, 15, 2, 9, 11, 2, 6, 5, 28, 16, 5, 16, 23, 22, 25]","[0, 0, 0, 2, 3, 0, 1, 3, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 3, 0, 0]","[True, True, True, False, False, True, False, True, True, True, False, False, True, True, False, False, True, True, True, False, True, True, False, False, True, True, False, False, True, True, True, False, True, True, False, False, True, True, False, True, True, False, True, False, True, True]"
config-2,57,46,10,0.8,0.2,90077.18164349026,22171.736141495043,"[9, 9, 16, 24, 16, 21, 41, 11, 9, 31, 35, 13, 47, 26, 0, 28, 31, 5, 31, 13, 11, 45, 26, 35, 28, 21, 37, 3, 16, 16, 3, 40, 6, 6, 16, 8, 12, 48, 9, 47, 7, 22, 22, 23, 18, 31]","[0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 3, 1, 3, 0, 0, 1, 3, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0]","[True, True, True, False, False, True, False, True, True, True, False, False, True, True, False, False, True, True, True, False, True, False, True, False, True, True, False, False, True, True, False, False, False, True, False, False, True, True, False, True, False, False, False, False, True, True]"
